id,zipcode,precio_real,precio_predicho,residual_pct,clasificacion,bedrooms,bathrooms,sqft_living,floors,waterfront,view,condition,grade,sqft_basement,lat,long,sqft_living15,age,years_since_renovation,has_basement,basement_ratio,living_lot_ratio,log_sqft_lot,log_sqft_lot15,total_rooms,month_sin,month_cos,zipcode_mean_price
3303980660,98059,1069999.9999999998,1067059.8061360759,0.275541618849895,Precio Justo,4,3.75,4130,2.0,0,0,3,11,0,47.5194,-122.151,3690,14,0,0,0.0,0.3352272727272727,9.419060402624668,9.326165937481774,7.75,1.2246467991473532e-16,-1.0,13.013631275822389
862000020,98004,800000.0000000005,863984.4131073056,-7.405736971247699,Precio Justo,6,1.0,1430,2.0,0,0,3,7,0,47.6255,-122.209,2450,61,0,0,0.0,0.06935014548981572,9.934065253000266,9.218407743053941,7.0,0.8660254037844386,0.5000000000000001,13.987730751970338
2386000070,98053,795126.9999999995,933547.2943673801,-14.827346745317419,Precio Justo,4,3.25,4360,1.0,0,0,3,10,1000,47.6398,-121.985,3540,22,0,1,0.22935779816513763,0.04782904407731631,11.42036051357589,11.417966223579814,7.25,-0.8660254037844386,0.5000000000000001,13.331692364476428
1138000450,98034,354999.9999999998,355847.3728146706,-0.23812816375972196,Precio Justo,4,1.0,1440,1.5,0,0,3,7,0,47.7133,-122.212,1150,46,0,0,0.0,0.1995841995841996,8.88405606174246,8.88405606174246,5.0,-0.8660254037844386,0.5000000000000001,13.065176694113127
1775800420,98072,474000.0000000003,478249.955907511,-0.8886474227574442,Precio Justo,4,2.25,1960,1.0,0,0,4,8,630,47.7434,-122.095,1540,39,0,1,0.32142857142857145,0.13212889308345693,9.604744532724922,9.61587214452889,6.25,0.8660254037844386,0.5000000000000001,13.203911851252126
2291401425,98133,484999.99999999965,375088.19373415626,29.30292344625045,Sobrevalorada,5,2.0,1910,1.0,0,0,3,7,890,47.7074,-122.349,1030,47,0,1,0.46596858638743455,0.3467683369644154,8.614138397472717,8.914760527397261,7.0,-1.0,-1.8369701987210297e-16,12.827222585163044
2025770560,98092,929999.9999999993,817808.0899910104,13.718610928662025,Precio Justo,4,4.25,5710,2.0,0,0,3,11,0,47.3065,-122.158,4060,8,0,0,0.0,0.2315209017556664,10.113099969565987,10.079455635357908,8.25,-0.5000000000000004,0.8660254037844384,12.648616033493322
3525069037,98074,919999.9999999998,677733.0509281337,35.74666289921811,Sobrevalorada,3,2.75,2590,2.0,0,0,3,9,0,47.6145,-122.001,3410,32,0,0,0.0,0.011612943724302438,12.315052603098307,12.26499228527862,5.75,-0.5000000000000004,0.8660254037844384,13.376944667141204
9324800450,98125,560000.0000000003,578179.2698636416,-3.1442271992782893,Precio Justo,3,1.5,2790,1.0,0,2,3,8,1090,47.7328,-122.288,2410,60,0,1,0.3906810035842294,0.4043478260869565,8.839421607620602,8.999742789830492,4.5,-0.8660254037844386,0.5000000000000001,12.991712826404509
8080400136,98122,654000.0000000002,524631.1563310532,24.659008926132582,Sobrevalorada,3,3.25,1530,2.0,0,0,3,8,250,47.6179,-122.312,1530,10,0,1,0.16339869281045752,0.9776357827476039,7.356279876550748,7.231287004327616,6.25,1.2246467991473532e-16,-1.0,13.299334469658499
8651540040,98074,549000.0000000005,505205.9263973887,8.6685589606809,Precio Justo,3,2.25,1920,2.0,0,0,3,8,0,47.6432,-122.057,2000,34,0,0,0.0,0.17516649940698842,9.302190025606063,9.27865301215827,5.25,-0.4999999999999997,-0.8660254037844388,13.376944667141204
9407001790,98045,289999.9999999999,253719.6159092549,14.299400525547453,Precio Justo,3,1.0,1010,1.0,0,0,4,7,0,47.4483,-121.773,1370,43,0,0,0.0,0.09351851851851851,9.287394001418473,9.15915233520675,4.0,-0.8660254037844385,-0.5000000000000004,12.904565645104746
7518506717,98117,959000.0000000006,1035404.9037078822,-7.379229462239212,Precio Justo,3,2.5,2830,3.0,0,0,3,10,0,47.6799,-122.385,1780,1,0,0,0.0,0.7546666666666667,8.229777750081887,8.517393171418904,5.5,-1.0,-1.8369701987210297e-16,13.2071315061974
3995700250,98155,393500.0000000003,400353.4923688152,-1.7118602683503719,Precio Justo,3,1.75,1600,1.0,0,0,5,7,0,47.7397,-122.3,1200,67,0,0,0.0,0.196174595389897,9.00663173330058,9.00663173330058,4.75,-0.8660254037844386,0.5000000000000001,12.890027887467488
1794500695,98119,749999.9999999998,652059.250360362,15.020222408548086,Sobrevalorada,2,1.5,1110,1.0,0,0,5,7,0,47.6382,-122.359,1670,111,0,0,0.0,0.30833333333333335,8.188966863648876,8.594339400592892,3.5,1.0,6.123233995736766e-17,13.57086697161359
2123049498,98168,170000.00000000012,228740.69306085966,-25.680036321840976,Subvalorada,3,1.75,1370,1.0,0,0,3,7,0,47.4727,-122.298,1370,56,0,0,0.0,0.12708719851576994,9.285540604539118,9.241645221804594,4.75,0.49999999999999994,0.8660254037844387,12.35139322902211
923000120,98177,515000.00000000006,547293.9644062759,-5.900661528637444,Precio Justo,3,1.5,2200,1.0,0,0,4,7,1070,47.7263,-122.363,2170,73,0,1,0.4863636363636364,0.2887139107611549,8.938662873666118,8.945462952177666,4.5,0.8660254037844387,-0.4999999999999998,13.308908398118074
5728000060,98008,604999.9999999998,543354.3523842534,11.3453858141089,Precio Justo,3,1.75,1850,1.0,0,0,4,8,480,47.6379,-122.112,1880,42,0,1,0.2594594594594595,0.20967924742151195,9.085230560933338,8.933400396056303,4.75,-0.8660254037844385,-0.5000000000000004,13.289404866053681
16000200,98002,249999.9999999998,244409.52652797807,2.2873386121394783,Precio Justo,3,2.25,1640,2.0,0,0,4,7,0,47.311,-122.21,1230,97,32,0,0.0,0.37104072398190047,8.394121193826242,8.799812469525556,5.25,-0.8660254037844386,0.5000000000000001,12.35355015235949
1926059094,98034,330000.0000000001,430729.82845591987,-23.385849272853008,Subvalorada,3,1.75,1340,1.0,0,0,4,7,0,47.7207,-122.222,2950,54,0,0,0.0,0.1304009342156481,9.237663667625073,8.985695694535705,4.75,-0.8660254037844385,-0.5000000000000004,13.065176694113127
6672900220,98040,983999.9999999997,1035439.016150589,-4.9678460390474894,Precio Justo,4,2.25,2390,1.0,0,0,5,9,0,47.5528,-122.221,2870,53,0,0,0.0,0.1944354051415555,9.41678527366734,9.420439209769585,6.25,0.49999999999999994,0.8660254037844387,13.914251245541154
3629860060,98029,827499.9999999999,823410.0772355611,0.49670545424582435,Precio Justo,5,4.25,3920,2.0,0,0,3,9,920,47.5492,-122.008,3000,15,0,1,0.23469387755102042,0.6731925124506268,8.669742589876522,8.575084669832014,9.25,1.0,6.123233995736766e-17,13.276366738401517
1822069109,98042,484999.99999999965,390651.9899656979,24.151421842900675,Sobrevalorada,3,2.5,2540,1.0,0,0,4,8,720,47.389,-122.088,1650,39,0,1,0.28346456692913385,0.04900069449803226,10.855859458981232,10.855859458981232,5.5,-1.0,-1.8369701987210297e-16,12.60692482030476
6675500105,98034,305999.9999999998,361922.38288810605,-15.451485050979977,Subvalorada,3,2.0,1160,1.0,0,0,3,7,0,47.7279,-122.227,1870,46,0,0,0.0,0.160731605930442,8.884333185202735,9.116578992161708,5.0,-0.4999999999999997,-0.8660254037844388,13.065176694113127
249000180,98004,1890000.0000000007,1949567.2376744654,-3.055408222058516,Precio Justo,4,4.25,4285,2.0,0,0,3,10,0,47.6332,-122.199,1570,2,0,0,0.0,0.45853397538790797,9.142703723260372,9.104424146384634,8.25,-2.4492935982947064e-16,1.0,13.987730751970338
226059065,98072,513999.9999999996,496793.1803090485,3.4635780789597295,Precio Justo,3,2.25,2260,1.0,0,0,3,7,810,47.7657,-122.131,2140,53,0,1,0.3584070796460177,0.04184100418410042,10.897017064751084,10.701715209546581,5.25,-1.0,-1.8369701987210297e-16,13.203911851252126
396100110,98133,282613.0,275969.2831306703,2.4074117213196917,Precio Justo,2,1.0,830,1.0,0,0,4,6,0,47.7466,-122.334,1340,61,0,0,0.0,0.137942496260595,8.70251025718999,8.706324840138741,3.0,0.49999999999999994,-0.8660254037844387,12.827222585163044
9151600055,98116,749000.0,805319.3090562475,-6.993413472507941,Precio Justo,4,2.75,2700,2.0,0,0,4,8,600,47.586,-122.383,2050,105,0,1,0.2222222222222222,0.45,8.699681400989514,8.594339400592892,6.75,-0.4999999999999997,-0.8660254037844388,13.287487216077356
7853361210,98065,399999.9999999999,390065.36958978925,2.5469142314936475,Precio Justo,3,2.0,1650,1.5,0,0,3,7,0,47.515,-121.874,2430,6,0,0,0.0,0.3282275711159737,8.522777569710138,8.699681400989514,5.0,0.8660254037844386,0.5000000000000001,13.142185029306098
4389200876,98004,1570000.0000000005,1137520.5540745326,38.01948407669221,Sobrevalorada,4,2.75,2970,1.5,0,1,4,7,840,47.6135,-122.213,1980,97,29,1,0.2828282828282828,0.23294117647058823,9.453364978883542,9.635673464721814,6.75,-0.4999999999999997,-0.8660254037844388,13.987730751970338
421000455,98056,253199.9999999999,211391.25444664675,19.777897464488206,Sobrevalorada,3,1.0,1360,1.0,0,0,4,5,0,47.4945,-122.166,1250,62,0,0,0.0,0.2328767123287671,8.67265729404031,8.811205187562887,4.0,0.49999999999999994,-0.8660254037844387,12.861467435624187
3755200220,98034,334009.0000000001,413222.79140769923,-19.16975371514399,Subvalorada,4,2.0,1650,1.0,0,0,4,6,0,47.7183,-122.213,1860,55,0,0,0.0,0.17732401934443848,9.138414632404594,8.920923462230686,6.0,-0.4999999999999997,-0.8660254037844388,13.065176694113127
7960100075,98122,499999.99999999977,513887.7233470063,-2.7024820240021104,Precio Justo,3,2.0,1540,1.0,0,0,3,7,650,47.6103,-122.296,1540,21,0,1,0.42207792207792205,0.42777777777777776,8.188966863648876,8.188966863648876,5.0,1.0,6.123233995736766e-17,13.299334469658499
9477100490,98034,441500.00000000035,429195.82395120326,2.866797709149191,Precio Justo,3,1.75,1510,1.0,0,0,3,7,0,47.7283,-122.194,1440,47,0,0,0.0,0.1961038961038961,8.94910546953925,8.911529941736559,4.75,0.8660254037844387,-0.4999999999999998,13.065176694113127
9138100350,98115,685000.0000000005,800966.2922032975,-14.478298691483888,Precio Justo,4,2.0,2290,1.5,0,3,5,7,0,47.6807,-122.318,2000,115,0,0,0.0,0.38166666666666665,8.699681400989514,8.055475141757274,6.0,0.8660254037844386,0.5000000000000001,13.275318859195664
1624049275,98144,327000.0000000001,477973.96108138666,-31.586231337752636,Subvalorada,4,2.5,1630,2.0,0,0,3,7,0,47.5704,-122.294,1920,16,0,0,0.0,0.30404775228502146,8.587092318795905,8.526549286340263,6.5,-0.8660254037844385,-0.5000000000000004,13.130908451152699
2770606890,98199,449999.99999999994,506751.5313490423,-11.19908433191351,Precio Justo,4,1.75,1520,1.0,0,0,3,6,0,47.6581,-122.39,1530,66,0,0,0.0,0.2895238095238095,8.566173813637858,8.566173813637858,5.75,-0.8660254037844385,-0.5000000000000004,13.481983268398222
1157200189,98188,355999.99999999994,359767.4194703447,-1.0471819476847684,Precio Justo,3,3.5,2100,2.0,0,0,3,9,0,47.4687,-122.263,2400,35,0,0,0.0,0.1695736434108527,9.42424134192346,8.958925938694943,6.5,0.49999999999999994,-0.8660254037844387,12.509066070783295
2770601800,98199,525000.0000000003,492339.04883064964,6.633833177953985,Precio Justo,3,1.75,1560,1.0,0,0,3,6,780,47.6501,-122.384,1560,71,0,1,0.5,0.26,8.699681400989514,7.45876269238096,4.75,-0.8660254037844386,0.5000000000000001,13.481983268398222
9301300805,98109,674999.9999999998,564385.9342801026,19.59901177569032,Sobrevalorada,3,2.5,1300,2.0,0,0,3,8,200,47.6384,-122.343,1070,1,0,1,0.15384615384615385,0.8176100628930818,7.372118028337787,7.1098794630722715,5.5,-2.4492935982947064e-16,1.0,13.60792330403443
2325069032,98053,875000.0,1178956.8324921583,-25.781845790709223,Subvalorada,5,4.25,4720,2.0,0,0,3,11,1510,47.6347,-122.013,3880,10,0,1,0.3199152542372881,0.2518542233605464,9.838522273683768,10.52752578344374,9.25,-0.4999999999999997,-0.8660254037844388,13.331692364476428
1021079099,98010,344999.9999999997,352609.943921159,-2.1581762092508767,Precio Justo,3,2.5,1990,1.5,0,0,4,8,580,47.3259,-121.896,1660,28,0,1,0.2914572864321608,0.09723443760383074,9.926569111979449,11.444582382324773,5.5,-0.5000000000000004,0.8660254037844384,12.85921451841652
7215730040,98075,695000.0,758989.4628664297,-8.430876316090682,Precio Justo,4,3.0,3150,2.0,0,0,3,9,0,47.5974,-122.017,2970,14,0,0,0.0,0.34501642935377874,9.11943049661634,8.736971085254146,7.0,0.49999999999999994,-0.8660254037844387,13.538774222319667
1853200080,98034,349999.9999999997,452852.2201367247,-22.71209360653503,Subvalorada,2,1.0,1620,1.0,0,0,5,6,770,47.7119,-122.23,2460,94,0,1,0.47530864197530864,0.17599130907115698,9.127610724377186,8.607033895416027,3.0,1.2246467991473532e-16,-1.0,13.065176694113127
3224600340,98074,695000.0,687435.1932015474,1.1004392666051244,Precio Justo,4,2.5,2790,2.0,0,0,3,9,0,47.6087,-122.016,2790,16,0,0,0.0,0.42660550458715596,8.785845337961213,8.74369111054302,6.5,-0.8660254037844386,0.5000000000000001,13.376944667141204
3222049120,98198,399999.9999999999,429741.3351181413,-6.920752715110629,Precio Justo,4,3.0,2320,2.0,0,2,3,8,0,47.3497,-122.317,2220,17,0,0,0.0,0.17753290480563208,9.477998292597036,10.137214897389983,7.0,0.49999999999999994,0.8660254037844387,12.52784110991612
2113700025,98106,330000.0000000001,284851.3826247686,15.849885283760504,Sobrevalorada,2,1.0,1129,1.0,0,0,3,7,0,47.5313,-122.351,1300,62,0,0,0.0,0.29401041666666666,8.253488028345904,8.263848131368906,3.0,0.8660254037844387,-0.4999999999999998,12.626544022319266
7893207925,98198,265000.00000000006,203191.13395542017,30.41907628614379,Sobrevalorada,3,1.5,1290,1.0,0,0,3,6,0,47.4227,-122.332,1300,61,0,0,0.0,0.18169014084507043,8.867990898182093,8.879611609982035,4.5,-0.8660254037844386,0.5000000000000001,12.52784110991612
3586501085,98177,630000.0000000006,558893.6885475335,12.72269000518863,Precio Justo,4,2.5,2290,2.0,0,0,3,8,0,47.7502,-122.374,2290,38,0,0,0.0,0.08570359281437126,10.193205052099978,10.193205052099978,6.5,-0.8660254037844385,-0.5000000000000004,13.308908398118074
8024200010,98115,312000.0000000001,393753.7888590779,-20.762667223079593,Subvalorada,2,1.0,1460,1.0,0,0,2,7,200,47.7009,-122.317,1580,90,0,1,0.136986301369863,0.24333333333333335,8.699681400989514,8.761080103868347,3.0,-0.8660254037844386,0.5000000000000001,13.275318859195664
7116500705,98002,156000.0,165839.26994763128,-5.93301571499822,Precio Justo,2,1.0,920,1.0,0,0,4,6,0,47.3012,-122.218,1210,65,0,0,0.0,0.15622346748174562,8.681011276645632,8.729235349659273,3.0,0.49999999999999994,0.8660254037844387,12.35355015235949
1598600209,98030,299999.99999999977,321219.2294080044,-6.605840331262515,Precio Justo,6,2.5,3080,1.0,0,0,3,7,1500,47.3859,-122.221,1850,30,0,1,0.487012987012987,0.37731226264853607,9.007489523929735,9.066354521447801,8.5,-0.8660254037844386,0.5000000000000001,12.55966286463357
7204200025,98198,1229999.9999999995,1117543.9182114655,10.062788580918637,Precio Justo,4,2.5,3120,2.0,1,4,4,9,530,47.3535,-122.323,2030,41,26,1,0.16987179487179488,0.06308637981235846,10.808858884161006,10.379162569019096,6.5,-0.8660254037844386,0.5000000000000001,12.52784110991612
4206901505,98105,465000.00000000023,613114.0515720367,-24.157667108145553,Subvalorada,2,1.0,1120,1.0,0,0,3,7,0,47.6567,-122.327,1620,89,0,0,0.0,0.28,8.294299608857235,8.294299608857235,3.0,1.0,6.123233995736766e-17,13.544794419572655
2937300440,98052,923990.0000000006,901759.0473236975,2.4652874559209192,Precio Justo,4,2.5,3600,2.0,0,0,3,9,0,47.7053,-122.126,3590,1,0,0,0.0,0.5945499587118084,8.708804795117285,8.707978826622321,6.5,-1.0,-1.8369701987210297e-16,13.34479440184604
7205000180,98023,320000.00000000006,340197.6613183306,-5.937037086046031,Precio Justo,4,2.25,2000,2.0,0,1,4,7,0,47.3342,-122.34,2170,48,0,0,0.0,0.192789666473877,9.247154345098899,9.247154345098899,6.25,0.8660254037844387,-0.4999999999999998,12.518643543981943
8718500665,98028,375000.00000000006,364985.66185675067,2.7437620678863306,Precio Justo,3,1.0,1610,1.0,0,0,3,7,520,47.7391,-122.256,2040,40,0,1,0.32298136645962733,0.1431111111111111,9.328212292571072,9.277344600756656,4.0,-0.4999999999999997,-0.8660254037844388,12.97964800654912
5318101765,98112,984999.9999999994,1007891.342907497,-2.2712113829117873,Precio Justo,3,1.75,1670,2.0,0,0,5,8,0,47.635,-122.284,2100,103,0,0,0.0,0.30925925925925923,8.594339400592892,8.594339400592892,4.75,1.2246467991473532e-16,-1.0,13.786159010953208
4122700020,98004,850000.0000000005,985288.5088955653,-13.730852199546417,Precio Justo,5,2.0,2310,1.5,0,0,4,8,0,47.6395,-122.203,2810,49,0,0,0.0,0.1720029784065525,9.505320746909074,9.540147589478611,7.0,-0.4999999999999997,-0.8660254037844388,13.987730751970338
8078700020,98072,474899.99999999994,562585.2900058723,-15.586132727529556,Subvalorada,3,2.25,1800,1.0,0,0,4,8,0,47.7757,-122.132,2480,39,0,0,0.0,0.041239947762732834,10.683912741203134,10.150699131184039,5.25,1.2246467991473532e-16,-1.0,13.203911851252126
3303980680,98059,996999.9999999999,999245.0448760655,-0.2246741064744554,Precio Justo,4,3.5,3430,2.0,0,0,3,11,0,47.5196,-122.151,3880,14,0,0,0.0,0.25203909177750017,9.518560095645512,9.36005264520451,7.5,0.8660254037844386,0.5000000000000001,13.013631275822389
8924100372,98115,1299999.9999999993,1224502.7343797013,6.165544877982064,Precio Justo,4,3.5,3590,2.0,0,2,3,9,450,47.6763,-122.267,2100,9,0,1,0.12534818941504178,0.6730408698912635,8.582044163735853,8.740496729931813,7.5,0.8660254037844387,-0.4999999999999998,13.275318859195664
2781270210,98038,209900.00000000017,215522.03988471438,-2.608568426561622,Precio Justo,2,2.0,1180,2.0,0,0,3,6,0,47.3491,-122.02,1310,10,0,0,0.0,0.39294039294039296,8.007700012884026,8.007700012884026,4.0,0.8660254037844386,0.5000000000000001,12.751386808334004
519000043,98122,602000.0000000005,552711.1566788028,8.917649431462609,Precio Justo,3,2.5,1640,2.0,0,0,3,8,0,47.6103,-122.3,1440,17,0,0,0.0,0.43112513144058884,8.244071270295786,8.080546965824498,5.5,-0.4999999999999997,-0.8660254037844388,13.299334469658499
3225069301,98074,1229999.9999999995,1441028.0875285943,-14.644273026663496,Precio Justo,4,2.5,5730,2.0,0,4,3,11,1450,47.6052,-122.064,3310,24,0,1,0.2530541012216405,0.12748348054375153,10.713261545027793,9.777300552285743,6.5,1.2246467991473532e-16,-1.0,13.376944667141204
151000075,98116,855999.9999999995,777955.3246722561,10.032025342923484,Precio Justo,3,2.5,2160,2.0,0,0,3,9,0,47.5762,-122.415,1500,1,0,0,0.0,0.5510204081632653,8.27410200229233,8.501267040865978,5.5,0.8660254037844386,0.5000000000000001,13.287487216077356
7215721350,98075,465000.00000000023,550185.3678590012,-15.48303041763768,Subvalorada,3,2.5,1650,2.0,0,0,3,8,0,47.5997,-122.016,1650,16,0,0,0.0,0.3559102674719586,8.441822884391462,8.412943170042439,5.5,0.8660254037844387,-0.4999999999999998,13.538774222319667
6617500085,98118,499999.99999999977,627102.8801169749,-20.26826604484202,Subvalorada,4,2.5,2900,1.0,0,0,4,8,1240,47.55,-122.272,2250,56,0,1,0.42758620689655175,0.5034722222222222,8.658866349732383,8.715880102296456,6.5,0.8660254037844387,-0.4999999999999998,12.82927632335122
104510180,98023,230000.0000000001,231456.39336469356,-0.629230129927201,Precio Justo,3,2.25,1500,1.0,0,0,3,7,350,47.3124,-122.352,1500,31,0,1,0.23333333333333334,0.20804438280166435,8.88336291691676,8.88336291691676,5.25,0.8660254037844386,0.5000000000000001,12.518643543981943
3528900060,98109,1150000.0000000005,995414.820787814,15.529724491126338,Sobrevalorada,3,2.5,2490,2.0,0,0,5,8,820,47.6403,-122.35,2310,97,0,1,0.3293172690763052,0.6225,8.294299608857235,8.294299608857235,5.5,1.2246467991473532e-16,-1.0,13.60792330403443
3345100286,98056,560000.0000000003,517936.48820714303,8.121364829587845,Precio Justo,4,2.5,3270,1.0,0,0,4,8,1580,47.5221,-122.178,1520,36,0,1,0.4831804281345566,0.1321212121212121,10.11662117122102,9.509036565691064,6.5,0.8660254037844386,0.5000000000000001,12.861467435624187
1226039130,98177,354999.9999999998,434450.2271560107,-18.2875326538799,Subvalorada,3,2.25,1980,1.0,0,0,3,8,680,47.7625,-122.36,1820,51,0,1,0.3434343434343434,0.275,8.881975184248867,9.018089684104343,5.25,-0.8660254037844386,0.5000000000000001,13.308908398118074
8712100720,98112,785000.0000000006,820288.9654337566,-4.302016352870933,Precio Justo,3,2.0,2090,1.5,0,0,5,7,0,47.6378,-122.301,1930,95,0,0,0.0,0.4167497507477567,8.520388082312756,8.35490952835879,5.0,-0.8660254037844385,-0.5000000000000004,13.786159010953208
3037200010,98122,447500.0000000002,437846.4968772835,2.204768838295009,Precio Justo,2,2.25,1180,2.0,0,0,3,7,0,47.6032,-122.31,1550,11,0,0,0.0,0.5645933014354066,7.645397699428633,7.9420068084898565,4.25,1.0,6.123233995736766e-17,13.299334469658499
3626039268,98103,540000.0000000001,421354.9084301965,28.157994411843635,Sobrevalorada,1,1.0,1140,1.5,0,0,3,7,0,47.6958,-122.357,1350,95,0,0,0.0,0.1701492537313433,8.81001204797317,8.81001204797317,2.0,0.49999999999999994,-0.8660254037844387,13.216839090925589
104510230,98023,252000.0000000001,233421.0686153625,7.959406361579312,Precio Justo,3,2.0,1540,2.0,0,0,4,7,0,47.3128,-122.351,1500,31,0,0,0.0,0.21359223300970873,8.88336291691676,8.88336291691676,5.0,-0.5000000000000004,0.8660254037844384,12.518643543981943
5112800060,98058,455000.0,389040.44230079785,16.954421835713323,Sobrevalorada,4,1.75,2050,1.0,0,0,4,7,800,47.4492,-122.084,2270,56,0,1,0.3902439024390244,0.021687384289870406,11.456630207915023,10.768084910001393,5.75,1.2246467991473532e-16,-1.0,12.702848868184079
6072400280,98006,619849.9999999994,635336.1780564977,-2.437477762382543,Precio Justo,4,2.5,2270,1.0,0,0,5,8,770,47.5602,-122.176,2270,43,0,1,0.3392070484581498,0.24548502216935222,9.13216259091216,9.123038043573386,6.5,1.2246467991473532e-16,-1.0,13.599305489791922
5317100570,98112,1249999.999999999,1167907.0358260134,7.029066668471999,Precio Justo,3,2.5,2070,2.0,0,0,3,9,0,47.6256,-122.284,3300,85,0,0,0.0,0.4186893203883495,8.506132244056813,8.729073550451737,5.5,-2.4492935982947064e-16,1.0,13.786159010953208
321030010,98042,310000.0000000002,349893.88694088,-11.401710184099471,Precio Justo,4,2.5,2310,2.0,0,0,3,8,0,47.3737,-122.165,2310,5,0,0,0.0,0.3128385698808234,8.90720619496548,8.962007209588313,6.5,-0.8660254037844386,0.5000000000000001,12.60692482030476
